,out_zone_percent,in_zone_percent,n_ff_formatted,ff_avg_speed,ff_avg_spin,ff_avg_break_x,ff_avg_break_z,n_sl_formatted,sl_avg_speed,sl_avg_spin,sl_avg_break_x,sl_avg_break_z,n_ch_formatted,ch_avg_speed,ch_avg_spin,ch_avg_break_x,ch_avg_break_z,n_cukc_formatted,cu_avg_speed,cu_avg_spin,cu_avg_break_x,cu_avg_break_z,cu_avg_break,n_sift_formatted,si_avg_speed,si_avg_spin,si_avg_break_x,si_avg_break_z,n_fc_formatted,fc_avg_speed,fc_avg_spin,fc_avg_break_x,fc_avg_break_z,n_fs_formatted,fs_avg_speed,fs_avg_spin,fs_avg_break_x,fs_avg_break_z,fs_avg_break,n_fastball_formatted,fastball_avg_speed,fastball_avg_spin,fastball_avg_break_x,fastball_avg_break_z,fastball_avg_break,n_breaking_formatted,breaking_avg_speed,breaking_avg_spin,breaking_avg_break_x,breaking_avg_break_z,n_offspeed_formatted,offspeed_avg_speed,offspeed_avg_spin,offspeed_avg_break_x,offspeed_avg_break_z,Cluster,last_name,first_name
262,54.3,45.7,54.9,92.6,2352.0,-8.8,-16.0,18.2,80.3,2126.0,8.0,-39.0,10.4,85.9,1694.0,-14.7,-33.4,16.5,75.8,2066.0,5.6,-51.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,92.6,2352,-8.8,-16.0,18.5,34.7,78.2,2098.0,6.9,-44.8,10.4,85.9,1694.0,-14.7,-33.4,5,Peralta, Freddy
263,49.6,50.4,61.3,99.2,2341.0,-7.3,-8.2,12.3,85.2,2458.0,5.3,-39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,88.4,1110.0,-7.5,-28.2,10.7,61.3,99.2,2341,-7.3,-8.2,21.1,12.3,85.2,2458.0,5.3,-39.1,26.4,88.4,1110.0,-7.5,-28.2,0,Bautista, Felix
264,57.9,42.1,7.3,97.7,2510.0,-12.8,-13.9,40.5,85.8,2675.0,1.7,-39.4,13.3,89.9,2069.0,-17.2,-25.7,0.0,0.0,0.0,0.0,0.0,0.0,39.0,96.7,2422.0,-17.6,-20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,96.8,2436,-16.9,-19.5,19.8,40.5,85.8,2675.0,1.7,-39.4,13.3,89.9,2069.0,-17.2,-25.7,2,Santana, Dennis
265,48.8,51.2,42.1,93.0,2118.0,-13.6,-18.4,34.6,86.5,2123.0,-7.2,-29.6,22.1,86.8,1867.0,-18.0,-33.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,92.2,2142.0,-18.3,-20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3,93.0,2119,-13.7,-18.4,19.3,34.6,86.5,2123.0,-7.2,-29.6,22.1,86.8,1867.0,-18.0,-33.1,2,Acevedo, Domingo
266,45.3,54.7,35.0,86.5,2172.0,-10.9,-31.6,35.3,77.8,2473.0,7.4,-37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,86.5,2140.0,-12.2,-45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,86.5,2157,-11.5,-38.1,13.6,35.3,77.8,2473.0,7.4,-37.5,0.0,0.0,0.0,0.0,0.0,7,Cimber, Adam
267,50.0,50.0,34.0,95.4,2392.0,-8.5,-13.5,48.9,86.5,2849.0,11.4,-38.8,13.7,89.9,1585.0,-14.2,-28.2,3.4,82.7,2741.0,3.3,-51.1,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,95.4,2392,-8.5,-13.5,18.7,52.3,86.2,2842.0,10.9,-39.6,13.7,89.9,1585.0,-14.2,-28.2,5,Jax, Griffin
268,55.8,44.2,22.7,91.1,1948.0,-5.4,-16.5,5.2,79.4,2211.0,13.5,-43.1,22.6,84.2,818.0,-6.4,-34.0,16.7,73.2,2264.0,7.6,-68.6,18.5,23.2,90.9,1913.0,-12.7,-20.6,9.8,87.3,2127.0,3.1,-29.9,0.0,0.0,0.0,0.0,0.0,0.0,55.6,90.4,1965,-6.9,-20.5,15.8,21.8,74.6,2252.0,9.0,-62.5,22.6,84.2,818.0,-6.4,-34.0,8,Leiter Jr., Mark
269,54.8,45.2,34.5,91.4,2264.0,-3.2,-17.9,40.7,87.5,2562.0,5.3,-32.9,5.4,86.2,1671.0,-13.9,-29.2,19.4,80.9,2899.0,8.0,-52.4,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,91.4,2264,-3.2,-17.9,15.3,60.1,85.4,2671.0,6.2,-39.2,5.4,86.2,1671.0,-13.9,-29.2,5,Pruitt, Austin
270,45.8,54.2,51.9,83.2,1935.0,-1.5,-53.2,46.1,72.1,2300.0,13.9,-39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,83.5,1877.0,-9.3,-43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9,83.2,1933,-1.8,-52.8,13.3,46.1,72.1,2300.0,13.9,-39.3,0.0,0.0,0.0,0.0,0.0,7,Rogers, Tyler
271,55.6,44.4,9.7,94.5,2269.0,-8.5,-14.8,46.9,84.8,2511.0,0.8,-36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,93.9,2122.0,-16.9,-21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,94.0,2149,-15.4,-20.1,19.4,46.9,84.8,2511.0,0.8,-36.6,0.0,0.0,0.0,0.0,0.0,7,Arano, Victor
272,47.8,52.2,25.2,98.0,2200.0,-12.0,-14.9,22.0,90.0,2355.0,0.3,-30.5,27.7,91.8,2056.0,-16.8,-28.9,0.3,86.2,2350.0,2.4,-39.3,3.8,24.8,97.8,2293.0,-17.7,-21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,97.9,2246,-14.8,-18.0,18.8,22.3,89.9,2355.0,0.4,-30.6,27.7,91.8,2056.0,-16.8,-28.9,4,Alcantara, Sandy
273,51.3,48.7,0.0,0.0,0.0,0.0,0.0,22.9,85.0,2406.0,7.9,-38.6,0.2,89.3,1927.0,-10.2,-30.5,0.0,0.0,0.0,0.0,0.0,0.0,76.9,96.5,2069.0,-17.0,-24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9,96.5,2069,-17.0,-24.5,17.9,22.9,85.0,2406.0,7.9,-38.6,0.2,89.3,1927.0,-10.2,-30.5,2,Pop, Zach
274,55.6,44.4,45.0,97.2,2312.0,-6.3,-12.0,44.0,88.4,2765.0,8.2,-37.8,0.3,89.7,1806.0,-12.2,-21.6,10.3,84.5,2942.0,11.3,-46.2,14.0,0.4,96.0,2478.0,-15.2,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4,97.2,2313,-6.3,-12.0,18.4,54.3,87.6,2799.0,8.8,-39.4,0.3,89.7,1806.0,-12.2,-21.6,4,Abreu, Bryan
275,52.0,48.0,22.7,96.4,2433.0,-7.1,-12.8,0.0,0.0,0.0,0.0,0.0,9.6,88.3,2152.0,-17.8,-27.4,0.0,0.0,0.0,0.0,0.0,0.0,37.2,95.5,2375.0,-16.9,-23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,95.9,2397,-13.2,-19.4,18.4,30.5,82.3,2785.0,18.6,-40.3,9.6,88.3,2152.0,-17.8,-27.4,2,King, Michael
276,53.9,46.1,8.8,90.7,2354.0,-2.1,-16.0,1.8,81.6,2781.0,9.3,-43.0,0.0,0.0,0.0,0.0,0.0,27.5,75.9,2971.0,11.7,-65.8,21.3,21.9,91.3,2312.0,-12.2,-21.2,34.8,86.3,2612.0,6.6,-32.3,3.6,85.5,1843.0,-12.0,-29.4,14.5,65.6,88.6,2477,-0.9,-26.4,12.4,30.8,76.4,2953.0,12.0,-63.5,3.6,85.5,1843.0,-12.0,-29.4,0,Civale, Aaron
277,52.5,47.5,85.2,94.6,2207.0,6.0,-15.2,4.3,81.3,2525.0,-11.0,-40.8,10.5,87.0,1644.0,16.3,-31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,94.6,2207,6.0,-15.2,16.7,4.3,81.3,2525.0,-11.0,-40.8,10.5,87.0,1644.0,16.3,-31.2,1,Quijada, Jose
278,52.9,47.1,34.2,96.1,2232.0,7.5,-11.8,1.0,87.4,2160.0,-3.7,-31.1,17.7,90.2,1768.0,14.9,-23.2,29.6,79.3,2402.0,-9.1,-53.8,13.9,17.5,95.9,2204.0,14.6,-15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8,96.0,2223,9.9,-13.1,19.8,30.6,79.6,2394.0,-8.9,-53.1,17.7,90.2,1768.0,14.9,-23.2,1,Cabrera, Genesis
279,51.3,48.7,5.6,95.7,1968.0,-11.9,-18.9,63.3,88.4,2260.0,0.2,-28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,95.1,1998.0,-17.3,-25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,95.2,1993,-16.5,-24.3,17.9,63.3,88.4,2260.0,0.2,-28.8,0.0,0.0,0.0,0.0,0.0,7,Castillo, Diego
280,51.7,48.3,0.0,0.0,0.0,0.0,0.0,18.9,84.8,1912.0,-1.8,-38.1,20.1,84.4,1914.0,17.0,-37.3,0.0,0.0,0.0,0.0,0.0,0.0,61.0,93.0,2061.0,17.8,-23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,93.0,2061,17.8,-23.5,19.8,18.9,84.8,1912.0,-1.8,-38.1,20.1,84.4,1914.0,17.0,-37.3,1,Sanchez, Cristopher
281,57.0,43.0,12.5,97.6,2164.0,-10.6,-12.9,29.2,88.6,2267.0,2.5,-29.3,10.2,88.0,1915.0,-16.7,-26.6,0.0,0.0,0.0,0.0,0.0,0.0,48.1,98.5,2198.0,-14.7,-15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,98.3,2191,-13.9,-14.6,19.7,29.2,88.6,2267.0,2.5,-29.3,10.2,88.0,1915.0,-16.7,-26.6,2,Abreu, Albert
282,54.5,45.5,48.2,95.0,2122.0,5.1,-12.5,1.3,82.1,2258.0,-2.8,-42.9,49.2,90.3,1933.0,16.6,-25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,87.5,2255.0,-2.1,-28.6,0.0,0.0,0.0,0.0,0.0,0.0,49.4,94.8,2125,4.9,-12.9,18.4,1.3,82.1,2258.0,-2.8,-42.9,49.2,90.3,1933.0,16.6,-25.3,1,Beeks, Jalen
283,47.7,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,1730.0,-10.4,-34.4,15.2,81.7,2832.0,14.4,-50.0,17.0,57.7,95.0,1951.0,-11.1,-30.0,25.1,91.4,2354.0,0.6,-24.9,0.0,0.0,0.0,0.0,0.0,0.0,82.8,93.9,2074,-7.5,-28.5,10.3,15.2,81.7,2832.0,14.4,-50.0,2.0,88.0,1730.0,-10.4,-34.4,3,Bird, Jake
284,51.1,48.9,63.2,95.0,2280.0,10.3,-14.0,19.9,87.2,2158.0,-0.9,-30.7,13.2,88.1,1991.0,16.9,-26.8,0.0,0.0,0.0,0.0,0.0,0.0,3.7,93.5,2048.0,16.3,-18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8,94.9,2267,10.6,-14.3,19.5,19.9,87.2,2158.0,-0.9,-30.7,13.2,88.1,1991.0,16.9,-26.8,1,Burke, Brock
285,56.3,43.7,39.8,96.8,2507.0,-3.0,-10.3,42.9,87.4,2833.0,4.0,-35.0,2.4,77.9,1720.0,-8.3,-29.9,13.9,81.1,2697.0,3.6,-59.1,17.7,1.0,96.5,2492.0,-7.8,-10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,96.8,2507,-3.1,-10.3,19.3,56.8,85.9,2800.0,3.9,-40.9,2.4,77.9,1720.0,-8.3,-29.9,4,Cease, Dylan
286,51.1,48.9,41.7,93.1,2017.0,3.5,-14.3,44.1,86.6,2278.0,-5.9,-37.1,4.5,85.4,1727.0,13.6,-26.4,8.4,78.4,2477.0,-8.0,-53.3,12.0,1.3,93.1,1960.0,11.7,-15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,93.1,2015,3.7,-14.4,17.8,52.5,85.3,2310.0,-6.2,-39.7,4.5,85.4,1727.0,13.6,-26.4,1,Davidson, Tucker
287,52.1,47.9,43.7,94.1,2255.0,10.4,-15.7,38.5,80.5,2377.0,-15.1,-41.6,15.7,86.3,1903.0,15.9,-29.1,0.1,77.7,2514.0,-34.4,-53.2,35.0,2.0,93.5,2129.0,15.2,-21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,94.0,2250,10.6,-16.0,18.6,38.6,80.5,2377.0,-15.1,-41.6,15.7,86.3,1903.0,15.9,-29.1,1,Davis, Austin
288,49.9,50.1,51.4,92.8,2183.0,-11.0,-14.8,35.0,84.9,2486.0,2.9,-35.2,13.7,86.2,1944.0,-15.8,-25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,92.8,2183,-11.0,-14.8,20.4,35.0,84.9,2486.0,2.9,-35.2,13.7,86.2,1944.0,-15.8,-25.8,5,Faedo, Alex
289,53.3,46.7,48.3,93.3,2279.0,-3.6,-17.5,25.2,83.8,2435.0,7.4,-37.6,0.8,86.2,1714.0,-12.2,-29.5,16.5,77.2,2396.0,13.6,-56.6,17.2,5.9,91.0,2014.0,-11.5,-24.9,3.3,88.2,2274.0,5.3,-28.8,0.0,0.0,0.0,0.0,0.0,0.0,57.6,92.8,2252,-3.9,-18.9,14.1,41.7,81.2,2419.0,9.9,-45.1,0.8,86.2,1714.0,-12.2,-29.5,8,Flaherty, Jack
290,54.5,45.5,73.2,93.8,2371.0,0.6,-15.1,25.6,82.7,2392.0,-3.8,-42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,85.0,1188.0,6.4,-28.8,11.5,73.2,93.8,2371,0.6,-15.1,16.1,25.6,82.7,2392.0,-3.8,-42.7,1.1,85.0,1188.0,6.4,-28.8,0,Gilbreath, Lucas
291,50.4,49.6,36.9,95.7,2219.0,8.4,-15.1,15.9,88.0,2317.0,-3.5,-33.2,0.0,0.0,0.0,0.0,0.0,21.2,81.3,2514.0,-6.3,-55.5,15.5,26.1,95.7,2155.0,14.1,-19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.9,95.7,2192,10.8,-17.0,17.4,37.1,84.2,2429.0,-5.1,-46.0,0.0,0.0,0.0,0.0,0.0,7,Hentges, Sam
292,54.5,45.5,52.0,94.2,2457.0,-10.7,-13.8,23.7,81.2,2691.0,10.9,-46.3,24.3,87.7,1523.0,-14.4,-28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,94.2,2457,-10.7,-13.8,20.3,23.7,81.2,2691.0,10.9,-46.3,24.3,87.7,1523.0,-14.4,-28.1,5,Hoffman, Jeff
293,54.2,45.8,23.5,95.2,2137.0,-10.4,-20.9,40.8,85.4,2556.0,11.1,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,94.5,2047.0,-16.6,-31.6,0.0,0.0,0.0,0.0,0.0,6.0,87.6,1656.0,-14.8,-34.1,15.5,53.2,94.8,2087,-13.8,-26.9,15.6,40.8,85.4,2556.0,11.1,-37.0,6.0,87.6,1656.0,-14.8,-34.1,0,Houck, Tanner
294,49.9,50.1,33.2,95.5,2422.0,-7.3,-15.2,6.3,87.1,2452.0,4.9,-36.2,6.6,91.2,1632.0,-14.8,-28.1,15.4,78.7,2576.0,11.2,-60.0,19.0,22.2,94.4,2369.0,-14.8,-19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,95.1,2400,-10.3,-17.0,17.4,38.0,82.0,2605.0,12.8,-48.4,6.6,91.2,1632.0,-14.8,-28.1,4,Keller, Mitch
295,51.4,48.6,61.8,94.9,2529.0,-9.9,-11.9,26.8,84.3,2389.0,4.7,-40.2,1.2,85.2,1630.0,-13.1,-27.4,10.2,78.4,2399.0,8.0,-51.9,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8,94.9,2529,-9.9,-11.9,21.2,37.0,82.7,2391.0,5.6,-43.4,1.2,85.2,1630.0,-13.1,-27.4,5,Kopech, Michael
296,62.4,37.6,3.3,95.7,2247.0,-9.5,-15.7,0.0,0.0,0.0,0.0,0.0,19.6,89.7,1701.0,-16.5,-31.4,48.8,85.5,2186.0,0.7,-42.9,5.9,28.3,96.2,2222.0,-15.8,-20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,96.2,2225,-15.1,-19.9,18.3,48.8,85.5,2186.0,0.7,-42.9,19.6,89.7,1701.0,-16.5,-31.4,4,Lange, Alex
297,52.3,47.7,49.2,90.1,2011.0,10.1,-20.0,0.0,0.0,0.0,0.0,0.0,13.6,82.0,1873.0,15.2,-40.6,15.8,77.5,2425.0,-10.4,-42.4,11.4,0.0,0.0,0.0,0.0,0.0,21.4,85.9,2237.0,1.5,-29.1,0.0,0.0,0.0,0.0,0.0,0.0,70.6,88.8,2080,7.4,-22.8,14.7,15.8,77.5,2425.0,-10.4,-42.4,13.6,82.0,1873.0,15.2,-40.6,3,Logue, Zach
298,55.7,44.3,10.3,93.5,2149.0,5.4,-17.2,18.1,86.8,2207.0,-2.6,-33.2,0.0,0.0,0.0,0.0,0.0,36.5,82.8,2250.0,-1.9,-47.9,8.3,35.1,93.5,2200.0,14.4,-18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,93.5,2189,12.4,-18.5,18.4,54.7,84.1,2236.0,-2.2,-43.0,0.0,0.0,0.0,0.0,0.0,7,Martin, Brett
299,49.9,50.1,54.9,98.1,2445.0,-4.2,-11.8,13.7,88.5,2747.0,6.3,-39.2,0.0,0.0,0.0,0.0,0.0,30.9,83.4,2759.0,7.6,-56.2,18.2,0.5,98.6,2534.0,-10.7,-10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,98.1,2446,-4.3,-11.7,17.3,44.6,85.0,2755.0,7.2,-51.0,0.0,0.0,0.0,0.0,0.0,7,Megill, Trevor
300,47.8,52.2,56.9,95.7,2172.0,-7.2,-13.4,20.1,85.2,2297.0,4.2,-38.7,18.3,89.1,1548.0,-15.3,-27.4,2.8,80.4,2346.0,5.9,-52.6,11.8,0.0,0.0,0.0,0.0,0.0,1.9,87.4,2220.0,1.7,-32.5,0.0,0.0,0.0,0.0,0.0,0.0,58.8,95.4,2174,-6.9,-14.0,17.9,22.9,84.6,2303.0,4.4,-40.4,18.3,89.1,1548.0,-15.3,-27.4,5,Megill, Tylor
301,51.3,48.7,17.1,93.0,2305.0,8.7,-16.8,0.0,0.0,0.0,0.0,0.0,22.2,82.3,1678.0,10.9,-28.5,22.2,80.2,2263.0,-2.9,-47.7,6.2,34.5,93.0,2211.0,16.9,-21.9,3.9,88.3,2386.0,0.0,-25.8,0.0,0.0,0.0,0.0,0.0,0.0,55.5,92.7,2252,13.2,-20.6,18.2,22.2,80.2,2263.0,-2.9,-47.7,22.2,82.3,1678.0,10.9,-28.5,3,Montgomery, Jordan
302,52.3,47.7,42.3,96.2,1961.0,-6.5,-13.3,24.2,89.9,2261.0,2.2,-30.1,29.7,87.9,1909.0,-16.0,-28.3,3.7,81.9,2231.0,10.5,-44.2,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,96.2,1961,-6.5,-13.3,17.8,28.0,88.8,2257.0,3.3,-32.0,29.7,87.9,1909.0,-16.0,-28.3,5,Nelson, Nick
303,55.8,44.2,37.9,93.7,2083.0,9.0,-17.5,29.1,84.4,2325.0,-3.9,-37.7,16.3,85.8,1633.0,16.2,-31.2,5.0,78.5,2304.0,-7.3,-52.5,11.1,11.7,93.2,2093.0,16.7,-22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,93.6,2085,10.8,-18.6,17.2,34.1,83.5,2322.0,-4.4,-39.8,16.3,85.8,1633.0,16.2,-31.2,1,Peterson, David
304,50.7,49.3,35.4,95.5,2396.0,-2.3,-13.5,0.5,85.4,2514.0,1.0,-43.1,0.0,0.0,0.0,0.0,0.0,4.4,79.6,2692.0,4.0,-59.5,16.4,3.8,94.9,2403.0,-12.0,-14.2,32.8,90.3,2612.0,1.4,-29.3,0.0,0.0,0.0,0.0,0.0,0.0,72.1,93.1,2495,-1.1,-20.7,11.8,27.9,83.8,2506.0,10.8,-45.0,0.0,0.0,0.0,0.0,0.0,7,Rasmussen, Drew
305,54.2,45.8,37.9,96.9,2560.0,5.3,-12.6,62.1,89.2,2735.0,-5.2,-35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,96.9,2560,5.3,-12.6,17.5,62.1,89.2,2735.0,-5.2,-35.1,0.0,0.0,0.0,0.0,0.0,7,Scott, Tanner
306,50.0,50.0,39.1,89.5,2278.0,11.0,-18.1,6.6,77.1,2539.0,-15.7,-44.9,25.7,82.2,1599.0,13.6,-37.5,18.1,75.2,2554.0,-11.6,-59.0,15.7,0.9,88.6,2155.0,14.5,-24.0,9.7,84.8,2160.0,-2.3,-29.3,0.0,0.0,0.0,0.0,0.0,0.0,49.7,88.5,2253,8.5,-20.4,17.7,24.6,75.7,2550.0,-12.7,-55.3,25.7,82.2,1599.0,13.6,-37.5,1,Smeltzer, Devin
307,48.4,51.6,56.8,92.2,2489.0,-1.5,-19.4,31.0,82.1,2690.0,-14.1,-43.3,1.8,87.5,1695.0,11.4,-24.3,2.8,78.1,2513.0,-12.0,-52.6,14.4,7.6,91.6,2409.0,9.4,-20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,92.1,2480,-0.3,-19.5,13.3,33.7,81.8,2676.0,-13.9,-44.1,1.8,87.5,1695.0,11.4,-24.3,1,Steele, Justin
308,50.2,49.8,54.8,93.6,2291.0,-10.0,-12.5,19.8,84.9,2311.0,5.9,-31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,83.5,1147.0,-12.0,-34.2,13.4,54.8,93.6,2291,-10.0,-12.5,21.4,19.8,84.9,2311.0,5.9,-31.5,25.4,83.5,1147.0,-12.0,-34.2,0,Swanson, Erik
309,51.0,49.0,10.5,91.6,2152.0,-13.5,-26.8,39.3,79.5,2147.0,13.7,-34.4,1.5,81.1,745.0,-5.1,-43.8,0.0,0.0,0.0,0.0,0.0,0.0,47.7,90.0,1987.0,-15.8,-41.7,1.0,87.2,2146.0,-2.3,-29.3,0.0,0.0,0.0,0.0,0.0,0.0,59.2,90.3,2019,-15.2,-38.8,17.0,39.3,79.5,2147.0,13.7,-34.4,1.5,81.1,745.0,-5.1,-43.8,2,Thompson, Ryan
310,47.6,52.4,38.4,91.4,2259.0,-1.2,-16.1,17.8,78.4,2589.0,13.9,-47.1,4.4,86.0,1649.0,-10.8,-26.5,9.6,76.8,2570.0,5.7,-60.7,15.3,1.6,90.9,2104.0,-14.0,-19.6,28.1,87.1,2455.0,6.0,-28.5,0.0,0.0,0.0,0.0,0.0,0.0,68.1,89.6,2336,1.4,-21.3,14.0,27.4,77.9,2583.0,11.0,-51.9,4.4,86.0,1649.0,-10.8,-26.5,8,Watkins, Spenser
311,47.3,52.7,19.4,95.1,2385.0,-11.4,-17.7,7.2,90.1,2394.0,-1.0,-25.6,15.5,88.1,1699.0,-15.9,-35.0,34.1,84.7,2723.0,9.0,-46.6,12.7,23.9,94.4,2260.0,-16.6,-25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3,94.7,2316,-14.3,-22.2,17.3,41.2,85.7,2666.0,7.3,-42.9,15.5,88.1,1699.0,-15.9,-35.0,4,Wright, Kyle
312,53.4,46.6,23.1,92.1,2264.0,-4.2,-17.0,0.0,0.0,0.0,0.0,0.0,7.6,88.1,1688.0,-14.2,-26.0,15.0,81.2,2461.0,6.6,-52.3,12.7,26.7,92.2,2235.0,-13.8,-22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,92.2,2249,-9.4,-19.9,16.6,42.5,81.1,2545.0,13.0,-45.9,7.6,88.1,1688.0,-14.2,-26.0,4,Otto Jr., Glenn
313,50.4,49.6,3.2,92.4,2069.0,-9.3,-22.4,32.7,82.5,2628.0,10.2,-39.4,31.2,86.4,1493.0,-7.1,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,91.8,1881.0,-14.8,-34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,91.9,1898,-14.3,-33.7,15.1,32.7,82.5,2628.0,10.2,-39.4,31.2,86.4,1493.0,-7.1,-42.0,2,Webb, Logan
314,49.6,50.4,16.2,94.7,2522.0,-4.9,-16.6,0.0,0.0,0.0,0.0,0.0,4.8,89.6,2128.0,-7.9,-30.9,18.1,83.5,2913.0,15.0,-48.8,17.7,22.8,94.9,2407.0,-14.3,-23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,94.8,2455,-10.4,-20.6,15.7,56.1,85.5,2875.0,10.5,-38.0,4.8,89.6,2128.0,-7.9,-30.9,4,Schmidt, Clarke
315,47.0,53.0,29.6,91.5,2211.0,17.4,-28.3,9.0,82.3,2004.0,1.5,-36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,89.5,2070.0,15.8,-38.5,6.8,88.9,1963.0,8.0,-29.2,0.0,0.0,0.0,0.0,0.0,0.0,91.0,90.1,2108,15.7,-34.5,16.5,9.0,82.3,2004.0,1.5,-36.5,0.0,0.0,0.0,0.0,0.0,7,Hill, Tim
